gene_id_Zm	OG	module_num	module_color	sink_source	hub_ranking_kME	description (maizeGDB's maizemine)
Zm00001eb040240	OG0010906	4	yellow	sink	0.73339592	Cytochrome P450 family 78 subfamily A polypeptide 8
Zm00001eb202620	OG0010906	4	yellow	sink	0.73339592	Cytochrome P450 family 78 subfamily A polypeptide 8
Zm00001eb274850	OG0006062	4	yellow	sink	0.7315334	
Zm00001eb389430	OG0006062	4	yellow	sink	0.7315334	
Zm00001eb227230	OG0014712	4	yellow	sink	0.73103193	Mitochondrial import inner membrane translocase subunit tim-10 isoform 2
Zm00001eb156930	OG0001330	4	yellow	sink	0.72905602	
Zm00001eb360230	OG0001330	4	yellow	sink	0.72905602	
Zm00001eb271820	OG0014722	4	yellow	sink	0.72593269	Photosystem II stability/assembly factor
Zm00001eb225670	OG0014000	4	yellow	sink	0.7254832	Mediator of RNA polymerase II transcription subunit 8
Zm00001eb383460	OG0011344	4	yellow	sink	0.72377459	RING-H2 finger protein ATL32
Zm00001eb388340	OG0016275	4	yellow	sink	0.72273815	Proline-tRNA ligase (DUF1680)
Zm00001eb387350	OG0016273	4	yellow	sink	0.71676767	Protein TIC 21
Zm00001eb332050	OG0009751	4	yellow	sink	0.7152936	Intracellular ribonuclease LX
Zm00001eb163880	OG0009828	4	yellow	sink	0.71395443	Non-specific lipid-transfer protein
Zm00001eb009780	OG0017715	4	yellow	sink	0.70921316	Glucan endo-1
Zm00001eb320750	OG0020985	4	yellow	sink	0.70908473	Protein PLASTID MOVEMENT IMPAIRED 1
Zm00001eb214060	OG0004281	4	yellow	sink	0.70872112	
Zm00001eb214070	OG0004281	4	yellow	sink	0.70872112	Glucan endo-1
Zm00001eb299580	OG0004281	4	yellow	sink	0.70872112	
Zm00001eb299600	OG0004281	4	yellow	sink	0.70872112	
Zm00001eb299620	OG0004281	4	yellow	sink	0.70872112	
Zm00001eb397780	OG0004281	4	yellow	sink	0.70872112	
Zm00001eb440750	OG0004281	4	yellow	sink	0.70872112	
Zm00001eb303350	OG0013290	4	yellow	sink	0.70711796	chloroplast stem-loop binding protein of 41 kDa a
Zm00001eb083840	OG0014281	4	yellow	sink	0.70619393	Carbonic anhydrase
Zm00001eb338360	OG0008924	4	yellow	sink	0.70075578	
Zm00001eb128730	OG0016616	4	yellow	sink	0.70013892	Protein ZINC INDUCED FACILITATOR 1
Zm00001eb301720	OG0020951	4	yellow	sink	0.69866452	Probable serine/threonine-protein kinase WNK3
Zm00001eb140540	OG0014776	4	yellow	sink	0.69680125	Protein RETICULATA-RELATED 4
Zm00001eb157660	OG0006851	4	yellow	sink	0.69564333	50S ribosomal protein L12
Zm00001eb359610	OG0006851	4	yellow	sink	0.69564333	50S ribosomal protein L12
Zm00001eb152430	OG0006831	4	yellow	sink	0.69533866	
Zm00001eb131620	OG0004867	4	yellow	sink	0.69339681	Respiratory burst oxidase homolog protein B
Zm00001eb341260	OG0004867	4	yellow	sink	0.69339681	Respiratory burst oxidase homolog protein B
Zm00001eb035450	OG0015707	4	yellow	sink	0.69127292	Serum albumin like
Zm00001eb198910	OG0004341	4	yellow	sink	0.68248823	VAMP protein SEC22
Zm00001eb113350	OG0011092	4	yellow	sink	0.67781459	Rubredoxin-like domain-containing protein
Zm00001eb043650	OG0016718	4	yellow	sink	0.6739211	Aquaporin NIP
Zm00001eb100900	OG0019846	4	yellow	sink	0.67299003	
Zm00001eb245320	OG0015190	4	yellow	sink	0.67257545	photosystem II 5 kDa protein
Zm00001eb070100	OG0020213	4	yellow	sink	0.6718807	chloroplastic lipocalin
Zm00001eb362170	OG0020659	4	yellow	sink	0.67048193	Aquaporin TIP
Zm00001eb048320	OG0011834	4	yellow	sink	0.66883988	
Zm00001eb048330	OG0011834	4	yellow	sink	0.66883988	
Zm00001eb223210	OG0011834	4	yellow	sink	0.66883988	
Zm00001eb347850	OG0019049	4	yellow	sink	0.66758329	BAHD acyltransferase DCR
Zm00001eb419200	OG0022164	4	yellow	sink	0.6653137	tRNA-binding domain-containing protein
Zm00001eb000720	OG0002424	4	yellow	sink	0.66398556	#N/A
Zm00001eb000750	OG0002424	4	yellow	sink	0.66398556	CemA-like proton extrusion protein-related
Zm00001eb404240	OG0002424	4	yellow	sink	0.66398556	CemA-like proton extrusion protein-related
Zm00001eb139880	OG0014769	4	yellow	sink	0.66138682	Drought-induced 19
Zm00001eb118350	OG0018502	4	yellow	sink	0.65444142	Potassium transporter
Zm00001eb288190	OG0024336	4	yellow	sink	0.653961	
Zm00001eb334490	OG0020760	4	yellow	sink	0.6536908	PPIase cyclophilin-type domain-containing protein
Zm00001eb011430	OG0008455	4	yellow	sink	0.65268808	
Zm00001eb421220	OG0002954	4	yellow	sink	0.6510557	Amidohydro-rel domain-containing protein
Zm00001eb320190	OG0021535	4	yellow	sink	0.65069988	CDGSH iron-sulfur domain-containing protein NEET
Zm00001eb287740	OG0009521	4	yellow	sink	0.65039095	Resistance to phytophthora 1
Zm00001eb367050	OG0010798	4	yellow	sink	0.64992482	CBM20 domain-containing protein
Zm00001eb371280	OG0006187	4	yellow	sink	0.64883169	Glycosyltransferase
Zm00001eb069020	OG0014209	4	yellow	sink	0.64758739	ATP-dependent zinc metalloprotease
Zm00001eb373920	OG0010617	4	yellow	sink	0.64572158	CTC-interacting domain 7 isoform 1
Zm00001eb280810	OG0007469	4	yellow	sink	0.64350175	
Zm00001eb380530	OG0007469	4	yellow	sink	0.64350175	
Zm00001eb076680	OG0012566	4	yellow	sink	0.64333145	Protein STAY-GREEN LIKE
Zm00001eb059070	OG0019924	4	yellow	sink	0.64298824	Malate dehydrogenase
Zm00001eb233060	OG0008193	4	yellow	sink	0.64247453	ATP-dependent zinc metalloprotease
Zm00001eb004410	OG0012615	4	yellow	sink	0.64219708	#N/A
Zm00001eb403240	OG0012615	4	yellow	sink	0.64219708	Photosynthetic NDH subcomplex B 2
Zm00001eb011080	OG0005272	4	yellow	sink	0.6410458	#N/A
Zm00001eb398370	OG0005272	4	yellow	sink	0.6410458	Phosphoenolpyruvate carboxykinase (ATP)
Zm00001eb410930	OG0022411	4	yellow	sink	0.63970372	Dicarboxylate transporter 1
Zm00001eb118450	OG0009325	4	yellow	sink	0.63827461	Protein TIC 62
Zm00001eb190110	OG0018458	4	yellow	sink	0.63674537	CAAD domain-containing protein
Zm00001eb208520	OG0022023	4	yellow	sink	0.63667293	cell division control protein 2 homolog
Zm00001eb098970	OG0011640	4	yellow	sink	0.63363157	Anti-muellerian hormone type-2 receptor
Zm00001eb292690	OG0012672	4	yellow	sink	0.63361758	Transcription factor PCF5-like
Zm00001eb353030	OG0012672	4	yellow	sink	0.63361758	transcription factor TCP24-like
Zm00001eb101280	OG0001603	4	yellow	sink	0.63165126	Homeobox-leucine zipper protein HAT5
Zm00001eb315750	OG0001603	4	yellow	sink	0.63165126	Homeobox-leucine zipper protein ATHB-6
Zm00001eb122890	OG0011740	4	yellow	sink	0.63145953	Phosphoenolpyruvate/phosphate translocator 3
Zm00001eb068160	OG0022908	4	yellow	sink	0.63145562	Anti-sigma factor antagonist domain of sulfate transporter91
Zm00001eb194530	OG0005811	4	yellow	sink	0.63079979	Aquaporin NIP2-1
Zm00001eb254540	OG0005811	4	yellow	sink	0.63079979	Aquaporin NIP2-1
Zm00001eb153360	OG0019508	4	yellow	sink	0.62876585	Coiled-coil domain-containing protein 25
Zm00001eb043900	OG0005248	4	yellow	sink	0.62852861	Pectinesterase inhibitor 7
Zm00001eb016630	OG0005733	4	yellow	sink	0.62825417	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
Zm00001eb045690	OG0005733	4	yellow	sink	0.62825417	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
Zm00001eb221650	OG0005733	4	yellow	sink	0.62825417	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
Zm00001eb245650	OG0018421	4	yellow	sink	0.62802695	PTB domain-containing engulfment adapter protein 1 isoform 1
Zm00001eb297190	OG0022139	4	yellow	sink	0.62714133	Harpin-induced protein
Zm00001eb292010	OG0002081	4	yellow	sink	0.62711776	Cyclic nucleotide-binding domain-containing protein
Zm00001eb369820	OG0002081	4	yellow	sink	0.62711776	Cyclic nucleotide-binding domain-containing protein
Zm00001eb143150	OG0006793	4	yellow	sink	0.62541351	MYND-type domain-containing protein
Zm00001eb364370	OG0006793	4	yellow	sink	0.62541351	MYND-type domain-containing protein
Zm00001eb331830	OG0002017	4	yellow	sink	0.62495324	Aquaporin
Zm00001eb010770	OG0016065	4	yellow	sink	0.62365062	Nuclear transcription factor Y subunit C-4
Zm00001eb073820	OG0003801	4	yellow	sink	0.62284387	
Zm00001eb098780	OG0003801	4	yellow	sink	0.62284387	
Zm00001eb109700	OG0003801	4	yellow	sink	0.62284387	
Zm00001eb194720	OG0003801	4	yellow	sink	0.62284387	
Zm00001eb400430	OG0019179	4	yellow	sink	0.61973363	ABC transporter permease protein YtcP
Zm00001eb173030	OG0007041	4	yellow	sink	0.6185281	
Zm00001eb416770	OG0007041	4	yellow	sink	0.6185281	
Zm00001eb287400	OG0010973	4	yellow	sink	0.61835564	Isoamylase 2
Zm00001eb286140	OG0022887	4	yellow	sink	0.61755647	Chlorophyll synthase
Zm00001eb092610	OG0006139	4	yellow	sink	0.61575087	The fantastic four family
Zm00001eb103310	OG0012081	4	yellow	sink	0.61425425	Cytochrome P450 family 78 subfamily A polypeptide 8
Zm00001eb040900	OG0007327	4	yellow	sink	0.61328607	Glutamine dumper 3
Zm00001eb295580	OG0015993	4	yellow	sink	0.6113308	Auxin-responsive protein IAA5
Zm00001eb343460	OG0015993	4	yellow	sink	0.6113308	Auxin-responsive protein IAA5
Zm00001eb203230	OG0005101	4	yellow	sink	0.6091213	Nicotianamine aminotransferase A
Zm00001eb240650	OG0005101	4	yellow	sink	0.6091213	Nicotianamine aminotransferase A
Zm00001eb194550	OG0011991	4	yellow	sink	0.60888874	Starch synthase
Zm00001eb254490	OG0011991	4	yellow	sink	0.60888874	Starch synthase
Zm00001eb227340	OG0007608	4	yellow	sink	0.60849656	Thylakoid lumenal 16.5 kDa protein
Zm00001eb350510	OG0018374	4	yellow	sink	0.60838746	ABC transporter domain-containing protein
Zm00001eb055430	OG0010691	4	yellow	sink	0.60758309	Monoglyceride lipase
Zm00001eb216000	OG0010691	4	yellow	sink	0.60758309	Monoglyceride lipase
Zm00001eb007280	OG0020429	4	yellow	sink	0.60736564	BTB/POZ domain-containing protein At5g67385
Zm00001eb062500	OG0005351	4	yellow	sink	0.60705355	Protein SODIUM POTASSIUM ROOT DEFECTIVE 2
Zm00001eb211860	OG0005351	4	yellow	sink	0.60705355	Protein SODIUM POTASSIUM ROOT DEFECTIVE 2
Zm00001eb100690	OG0008816	4	yellow	sink	0.60490737	Homeobox-leucine zipper protein HOX28
Zm00001eb314500	OG0008816	4	yellow	sink	0.60490737	Homeobox-leucine zipper protein HAT14
Zm00001eb145490	OG0013121	4	yellow	sink	0.60358193	Abhydrolase domain-containing protein C22H12.03
Zm00001eb283450	OG0003395	4	yellow	sink	0.60279293	Stem 28 kDa glycoprotein
Zm00001eb072370	OG0018789	4	yellow	sink	0.60012764	28 kDa ribonucleoprotein
Zm00001eb081030	OG0014261	4	yellow	sink	0.59978086	PLAT domain-containing protein
Zm00001eb422700	OG0012590	4	yellow	sink	0.59648007	PsbP domain-containing protein
Zm00001eb002190	OG0012402	4	yellow	sink	0.59336811	E3 ubiquitin-protein ligase XBOS31
Zm00001eb188910	OG0002303	4	yellow	sink	0.59329465	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha
Zm00001eb252630	OG0002303	4	yellow	sink	0.59329465	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha
Zm00001eb252040	OG0007993	4	yellow	sink	0.59243601	probable pinoresinol-lariciresinol reductase 3
Zm00001eb370480	OG0016488	4	yellow	sink	0.59102041	CAAD domain-containing protein
Zm00001eb268690	OG0007500	4	yellow	sink	0.59086139	HB transcription factor (Fragment)
Zm00001eb188990	OG0001853	4	yellow	sink	0.59016756	Omega-6 fatty acid desaturase
Zm00001eb252720	OG0001853	4	yellow	sink	0.59016756	Omega-6 fatty acid desaturase
Zm00001eb252730	OG0001853	4	yellow	sink	0.59016756	Omega-6 fatty acid desaturase
Zm00001eb442020	OG0001853	4	yellow	sink	0.59016756	Omega-6 fatty acid desaturase
Zm00001eb066790	OG0008254	4	yellow	sink	0.58814485	Phytol kinase
Zm00001eb195180	OG0002888	4	yellow	sink	0.582956	HIG1 domain-containing protein
Zm00001eb262690	OG0002888	4	yellow	sink	0.582956	HIG1 domain-containing protein
Zm00001eb276270	OG0002888	4	yellow	sink	0.582956	HIG1 domain-containing protein
Zm00001eb120460	OG0005714	4	yellow	sink	0.58282757	Lecithin-cholesterol acyltransferase-like 1
Zm00001eb356350	OG0012347	4	yellow	sink	0.57890134	Zinc finger Ran-binding domain-containing protein 2
Zm00001eb374880	OG0011228	4	yellow	sink	0.57543987	RING-H2 zinc finger protein-like
Zm00001eb159080	OG0018157	4	yellow	sink	0.57354323	50S ribosomal protein L31
Zm00001eb163720	OG0005786	4	yellow	sink	0.57170435	FHA domain-containing protein
Zm00001eb016600	OG0001296	4	yellow	sink	0.57141686	40S ribosomal protein S21
Zm00001eb211090	OG0001296	4	yellow	sink	0.57141686	40S ribosomal protein S21
Zm00001eb276520	OG0001296	4	yellow	sink	0.57141686	40S ribosomal protein S21
Zm00001eb285290	OG0001296	4	yellow	sink	0.57141686	40S ribosomal protein S21
Zm00001eb110020	OG0005854	4	yellow	sink	0.57137976	Non-specific serine/threonine protein kinase
Zm00001eb328710	OG0005854	4	yellow	sink	0.57137976	Non-specific serine/threonine protein kinase
Zm00001eb013370	OG0022320	4	yellow	sink	0.56682096	rhodanese-like domain-containing protein 10
Zm00001eb184340	OG0015201	4	yellow	sink	0.56503985	COLD
Zm00001eb059970	OG0009294	4	yellow	sink	0.56430297	Drought and salt tolerance protein
Zm00001eb213420	OG0009294	4	yellow	sink	0.56430297	Protein LATE FLOWERING
Zm00001eb226280	OG0017228	4	yellow	sink	0.56415925	sinapine esterase-like isoform X1
Zm00001eb178700	OG0014136	4	yellow	sink	0.56049543	Pre-mRNA cleavage factor Im 25 kDa subunit
Zm00001eb110000	OG0006406	4	yellow	sink	0.56017456	J domain-containing protein
Zm00001eb182130	OG0018719	4	yellow	sink	0.55979523	Two-component response regulator ORR1
Zm00001eb108240	OG0006394	4	yellow	sink	0.55936698	LOB domain-containing protein
Zm00001eb326200	OG0006394	4	yellow	sink	0.55936698	LOB domain-containing protein
Zm00001eb100780	OG0015317	4	yellow	sink	0.55872654	Abscisic acid 8'-hydroxylase 3
Zm00001eb314900	OG0015317	4	yellow	sink	0.55872654	Abscisic acid 8'-hydroxylase 3
Zm00001eb084550	OG0005980	4	yellow	sink	0.55687685	Inhibitor of apoptosis-like protein
Zm00001eb421690	OG0005980	4	yellow	sink	0.55687685	Putative BOI-related E3 ubiquitin-protein ligase 2
Zm00001eb329970	OG0009253	4	yellow	sink	0.55574749	Tyrosine-specific transport protein
Zm00001eb361970	OG0014855	4	yellow	sink	0.55555864	Peroxisomal membrane protein 2
Zm00001eb154060	OG0016496	4	yellow	sink	0.55523033	BURP domain-containing protein
Zm00001eb371370	OG0016496	4	yellow	sink	0.55523033	BURP domain-containing protein
Zm00001eb008090	OG0006277	4	yellow	sink	0.55426488	Ditrans
Zm00001eb048700	OG0019683	4	yellow	sink	0.55286039	Shewanella-like protein phosphatase 1
Zm00001eb001120	OG0022104	4	yellow	sink	0.55112917	#N/A
Zm00001eb108230	OG0007901	4	yellow	sink	0.5509309	Queuosine salvage protein
Zm00001eb019830	OG0024348	4	yellow	sink	0.55062703	EF hand family protein
Zm00001eb413170	OG0001791	4	yellow	sink	0.54975026	Kua-ubiquitin conjugating enzyme hybrid
Zm00001eb119610	OG0019636	4	yellow	sink	0.54944658	
Zm00001eb206380	OG0010753	4	yellow	sink	0.54685472	30S ribosomal protein S21
Zm00001eb234790	OG0010753	4	yellow	sink	0.54685472	Structural constituent of ribosome
Zm00001eb335300	OG0020768	4	yellow	sink	0.54664576	Chloroplastic group IIB intron splicing facilitator CRS2
Zm00001eb279660	OG0012818	4	yellow	sink	0.54602608	Aquaporin NIP2-1
Zm00001eb372380	OG0012818	4	yellow	sink	0.54602608	Aquaporin NIP2-1
Zm00001eb075940	OG0015831	4	yellow	sink	0.54602323	ABC-2 type transporter family protein
Zm00001eb095500	OG0005496	4	yellow	sink	0.54527604	probable tyrosine-protein phosphatase DSP4
Zm00001eb278930	OG0005496	4	yellow	sink	0.54527604	Tyrosine-protein like
Zm00001eb373490	OG0005496	4	yellow	sink	0.54527604	probable tyrosine-protein phosphatase DSP4
Zm00001eb239600	OG0012301	4	yellow	sink	0.54072799	Protein kinase domain-containing protein
Zm00001eb001340	OG0014070	4	yellow	sink	0.53776446	#N/A
Zm00001eb403920	OG0014070	4	yellow	sink	0.53776446	3-hydroxy-3-methylglutaryl coenzyme A synthase
Zm00001eb284310	OG0019708	4	yellow	sink	0.53750969	Auxin-responsive protein
Zm00001eb350370	OG0019708	4	yellow	sink	0.53750969	Auxin-responsive protein
Zm00001eb312080	OG0011635	4	yellow	sink	0.53747063	Putative cinnamyl alcohol dehydrogenase 8D
Zm00001eb195960	OG0011451	4	yellow	sink	0.53260473	
Zm00001eb241500	OG0022241	4	yellow	sink	0.53227144	fruit protein pKIWI502
Zm00001eb053750	OG0007845	4	yellow	sink	0.52961547	Stromal 70 kDa heat shock-related protein
Zm00001eb217010	OG0007845	4	yellow	sink	0.52961547	stromal 70 kDa heat shock-related protein
Zm00001eb046960	OG0010279	4	yellow	sink	0.52720103	CitMHS domain-containing protein
Zm00001eb222400	OG0010279	4	yellow	sink	0.52720103	CitMHS domain-containing protein
Zm00001eb409450	OG0020511	4	yellow	sink	0.52368147	Nitrilase-associated protein
Zm00001eb293730	OG0011121	4	yellow	sink	0.52318158	
Zm00001eb315060	OG0019847	4	yellow	sink	0.52077315	Putative carboxylesterase 12
Zm00001eb209760	OG0013890	4	yellow	sink	0.52021759	Hydroperoxide lyase
Zm00001eb404050	OG0017312	4	yellow	sink	0.51889203	Salt tolerance receptor-like cytoplasmic kinase 1
Zm00001eb071080	OG0005931	4	yellow	sink	0.51867913	Acyclic sesquiterpene synthase
Zm00001eb071090	OG0005931	4	yellow	sink	0.51867913	Acyclic sesquiterpene synthase
Zm00001eb019420	OG0014387	4	yellow	sink	0.51703667	1-phosphatidylinositol-3-phosphate 5-kinase
Zm00001eb033650	OG0017321	4	yellow	sink	0.51667679	DNA-3-methyladenine glycosylase-like isoform X1
Zm00001eb385190	OG0016283	4	yellow	sink	0.51253264	Putative GATA transcription factor 22
